"year_","box1","box2","no"
2021,32,138,9
2021,32,140,9
2021,32,163,9
2021,32,167,9
2021,32,183,9
2021,32,184,9
2021,32,186,9
2021,32,204,9
2021,32,206,9
2021,32,223,9
2021,32,224,9
2021,34,17,9
2021,34,52,9
2021,34,81,9
2021,34,111,9
2021,34,113,9
2021,34,138,9
2021,34,140,9
2021,34,163,9
2021,34,167,9
2021,34,183,9
2021,34,184,9
2021,34,186,9
2021,34,206,9
2021,34,221,9
2021,34,225,9
2021,34,245,9
2021,34,226,9
2021,34,244,9
2021,35,14,9
2021,36,14,9
2021,35,21,9
2021,36,21,9
2021,35,49,9
2021,36,49,9
2021,35,80,9
2021,36,80,9
2021,35,85,9
2021,36,85,9
2021,35,108,9
2021,36,108,9
2021,35,136,9
2021,36,136,9
2021,35,142,9
2021,36,142,9
2021,35,162,9
2021,36,162,9
2021,35,183,9
2021,36,183,9
2021,35,184,9
2021,36,184,9
2021,35,186,9
2021,36,186,9
2021,35,206,9
2021,36,206,9
2021,35,221,9
2021,36,221,9
2021,35,225,9
2021,36,225,9
2021,35,245,9
2021,36,245,9
2021,35,226,9
2021,36,226,9
2021,35,244,9
2021,36,244,9
2021,38,18,9
2021,38,165,9
2021,38,188,9
2021,38,191,9
2021,38,193,9
2021,38,195,9
2021,38,211,9
2021,38,219,9
2021,38,230,9
2021,38,221,9
2021,38,225,9
2021,38,245,9
2021,38,226,9
2021,38,244,9
2021,38,228,9
2021,41,231,9
2021,61,231,9
2021,41,233,9
2021,61,233,9
2021,41,236,9
2021,61,236,9
2021,41,242,9
2021,61,242,9
2021,41,246,9
2021,61,246,9
2021,41,247,9
2021,61,247,9
2021,41,251,9
2021,61,251,9
2021,43,238,9
2021,43,239,9
2021,43,246,9
2021,43,252,9
2021,43,254,9
2021,43,255,9
2021,43,261,9
2021,43,262,9
2021,43,263,9
2021,43,266,9
2021,43,267,9
2021,44,238,9
2021,44,239,9
2021,44,246,9
2021,44,252,9
2021,44,254,9
2021,44,255,9
2021,44,261,9
2021,44,262,9
2021,44,263,9
2021,44,266,9
2021,44,267,9
2021,46,225,9
2021,46,245,9
2021,46,238,9
2021,46,239,9
2021,46,247,9
2021,46,252,9
2021,46,254,9
2021,46,255,9
2021,46,261,9
2021,46,262,9
2021,46,263,9
2021,48,201,9
2021,48,223,9
2021,48,224,9
2021,48,226,9
2021,48,244,9
2021,48,231,9
2021,48,233,9
2021,48,236,9
2021,48,242,9
2021,48,251,9
2021,52,1,9
2021,52,34,9
2021,52,68,9
2021,52,96,9
2021,52,125,9
2021,52,126,9
2021,52,152,9
2021,52,153,9
2021,52,155,9
2021,52,177,9
2021,52,180,9
2021,52,181,9
2021,52,206,9
2021,52,219,9
2021,52,230,9
2021,52,231,9
2021,52,233,9
2021,52,236,9
2021,55,201,9
2021,55,223,9
2021,55,224,9
2021,55,226,9
2021,55,244,9
2021,55,238,9
2021,55,239,9
2021,55,242,9
2021,55,251,9
2021,55,252,9
2021,55,254,9
2021,55,255,9
2021,63,209,9
2021,63,213,9
2021,63,214,9
2021,63,216,9
2021,63,231,9
2021,63,242,9
2021,63,246,9
2021,63,247,9
2021,63,251,9
2021,64,18,9
2021,64,165,9
2021,64,188,9
2021,64,191,9
2021,64,193,9
2021,64,195,9
2021,64,211,9
2021,64,219,9
2021,64,230,9
2021,64,228,9
2021,64,242,9
2021,64,246,9
2021,64,247,9
2021,68,17,9
2021,68,52,9
2021,68,81,9
2021,68,111,9
2021,68,113,9
2021,68,138,9
2021,68,140,9
2021,68,163,9
2021,68,167,9
2021,68,188,9
2021,68,191,9
2021,68,193,9
2021,68,195,9
2021,68,211,9
2021,68,219,9
2021,68,230,9
2021,68,228,9
2021,68,242,9
2021,68,246,9
2021,68,247,9
2021,70,18,9
2021,70,209,9
2021,70,213,9
2021,70,214,9
2021,70,216,9
2021,70,231,9
2021,70,242,9
2021,70,246,9
2021,70,247,9
2021,70,251,9
2021,71,233,9
2021,71,236,9
2021,71,238,9
2021,71,239,9
2021,71,252,9
2021,71,261,9
2021,71,262,9
2021,71,263,9
2021,71,266,9
2021,71,267,9
2021,73,238,9
2021,73,239,9
2021,73,252,9
2021,73,254,9
2021,73,255,9
2021,73,261,9
2021,73,262,9
2021,73,263,9
2021,73,266,9
2021,73,267,9
2021,74,256,9
2021,75,256,9
2021,74,258,9
2021,75,258,9
2021,74,269,9
2021,75,269,9
2021,74,271,9
2021,75,271,9
2021,74,274,9
2021,75,274,9
2021,74,276,9
2021,75,276,9
2021,76,246,9
2021,76,256,9
2021,76,258,9
2021,76,266,9
2021,76,267,9
2021,76,269,9
2021,76,271,9
2021,76,274,9
2021,77,246,9
2021,77,256,9
2021,77,258,9
2021,77,266,9
2021,77,267,9
2021,77,269,9
2021,77,271,9
2021,77,274,9
2021,78,225,9
2021,78,245,9
2021,78,238,9
2021,78,239,9
2021,78,247,9
2021,78,252,9
2021,78,254,9
2021,78,255,9
2021,78,261,9
2021,78,262,9
2021,78,263,9
2021,80,35,9
2021,80,36,9
2021,80,98,9
2021,80,178,9
2021,80,199,9
2021,80,200,9
2021,80,204,9
2021,80,221,9
2021,80,228,9
2021,80,238,9
2021,80,239,9
2021,80,242,9
2021,80,251,9
2021,80,252,9
2021,80,254,9
2021,80,255,9
2021,81,1,9
2021,81,34,9
2021,81,68,9
2021,81,96,9
2021,81,125,9
2021,81,126,9
2021,81,152,9
2021,81,153,9
2021,81,155,9
2021,81,177,9
2021,81,180,9
2021,81,199,9
2021,81,204,9
2021,81,221,9
2021,81,228,9
2021,81,238,9
2021,81,239,9
2021,81,242,9
2021,81,251,9
2021,81,252,9
2021,81,254,9
2021,81,255,9
2021,85,35,9
2021,85,36,9
2021,85,201,9
2021,85,223,9
2021,85,224,9
2021,85,226,9
2021,85,244,9
2021,85,247,9
2021,85,256,9
2021,85,258,9
2021,85,261,9
2021,85,262,9
2021,85,263,9
2021,85,271,9
2021,96,17,9
2021,96,52,9
2021,96,81,9
2021,96,111,9
2021,96,165,9
2021,96,209,9
2021,96,213,9
2021,96,214,9
2021,96,216,9
2021,96,231,9
2021,96,251,9
2021,96,262,9
2021,96,263,9
2021,96,266,9
2021,96,267,9
2021,98,14,9
2021,98,21,9
2021,98,49,9
2021,98,80,9
2021,98,111,9
2021,98,165,9
2021,98,209,9
2021,98,213,9
2021,98,214,9
2021,98,216,9
2021,98,231,9
2021,98,251,9
2021,98,262,9
2021,98,263,9
2021,98,266,9
2021,98,267,9
2021,100,18,9
2021,100,233,9
2021,100,236,9
2021,100,238,9
2021,100,239,9
2021,100,252,9
2021,100,261,9
2021,100,262,9
2021,100,263,9
2021,100,266,9
2021,100,267,9
2021,101,18,9
2021,101,254,9
2021,101,255,9
2021,101,258,9
2021,101,269,9
2021,101,274,9
2021,101,276,9
2021,102,254,9
2021,102,255,9
2021,102,258,9
2021,102,269,9
2021,102,274,9
2021,102,276,9
2021,103,256,9
2021,103,258,9
2021,103,269,9
2021,103,271,9
2021,103,274,9
2021,103,276,9
2021,106,273,9
2021,106,276,9
2021,108,35,9
2021,108,36,9
2021,108,225,9
2021,108,245,9
2021,108,246,9
2021,108,256,9
2021,108,258,9
2021,108,266,9
2021,108,267,9
2021,108,269,9
2021,108,271,9
2021,108,274,9
2021,111,1,9
2021,111,34,9
2021,111,68,9
2021,111,96,9
2021,111,98,9
2021,111,178,9
2021,111,200,9
2021,111,223,9
2021,111,226,9
2021,111,244,9
2021,111,247,9
2021,111,256,9
2021,111,258,9
2021,111,261,9
2021,111,262,9
2021,111,263,9
2021,111,271,9
2021,113,1,9
2021,113,34,9
2021,113,68,9
2021,113,201,9
2021,113,224,9
2021,113,225,9
2021,113,245,9
2021,113,246,9
2021,113,266,9
2021,113,267,9
2021,113,269,9
2021,113,273,9
2021,113,274,9
2021,116,273,9
2021,116,276,9
2021,120,273,9
2021,120,277,9
2021,123,18,9
2021,123,254,9
2021,123,255,9
2021,123,258,9
2021,123,269,9
2021,123,274,9
2021,123,276,9
2021,125,17,9
2021,125,52,9
2021,125,81,9
2021,125,233,9
2021,125,236,9
2021,125,238,9
2021,125,239,9
2021,125,252,9
2021,125,261,9
2021,125,269,9
2021,125,274,9
2021,125,276,9
2021,129,256,9
2021,129,271,9
2021,129,277,9
2021,130,256,9
2021,130,273,9
2021,133,277,9
2021,134,277,9
2021,136,1,9
2021,136,35,9
2021,136,36,9
2021,136,273,9
2021,136,276,9
2021,138,4,9
2021,138,32,9
2021,138,34,9
2021,138,68,9
2021,138,201,9
2021,138,224,9
2021,138,276,9
2021,142,1,9
2021,142,35,9
2021,142,36,9
2021,142,276,9
2021,145,273,9
2021,145,277,9
2021,147,256,9
2021,147,273,9
2021,150,18,9
2021,150,255,9
2021,150,271,9
2021,150,277,9
2021,126,17,9
2021,152,17,9
2021,153,17,9
2021,126,52,9
2021,152,52,9
2021,153,52,9
2021,126,81,9
2021,152,81,9
2021,153,81,9
2021,126,236,9
2021,152,236,9
2021,153,236,9
2021,126,254,9
2021,152,254,9
2021,153,254,9
2021,126,258,9
2021,152,258,9
2021,153,258,9
2021,126,277,9
2021,152,277,9
2021,153,277,9
2021,155,17,9
2021,155,52,9
2021,155,81,9
2021,155,256,9
2021,155,273,9
2021,156,18,9
2021,156,256,9
2021,156,273,9
2021,157,18,9
2021,158,1,9
2021,158,18,9
2021,160,1,9
2021,161,1,9
2021,162,1,9
2021,162,35,9
2021,162,36,9
2021,162,277,9
2021,140,4,9
2021,163,4,9
2021,140,32,9
2021,163,32,9
2021,140,34,9
2021,163,34,9
2021,140,68,9
2021,163,68,9
2021,140,276,9
2021,163,276,9
2021,165,6,9
2021,165,31,9
2021,165,38,9
2021,165,64,9
2021,165,96,9
2021,165,98,9
2021,165,277,9
2021,167,4,9
2021,167,32,9
2021,167,34,9
2021,167,68,9
2021,167,277,9
2021,177,17,9
2021,177,52,9
2021,177,81,9
2021,177,255,9
2021,177,271,9
2021,178,14,9
2021,178,21,9
2021,178,49,9
2021,178,80,9
2021,178,111,9
2021,178,256,9
2021,178,273,9
2021,180,17,9
2021,180,52,9
2021,180,81,9
2021,181,1,9
2021,181,17,9
2021,181,52,9
2021,182,1,9
2021,182,18,9
2021,183,4,9
2021,183,18,9
2021,183,32,9
2021,183,34,9
2021,183,35,9
2021,183,36,9
2021,184,4,9
2021,184,32,9
2021,184,34,9
2021,184,35,9
2021,184,36,9
2021,186,4,9
2021,186,32,9
2021,186,34,9
2021,186,35,9
2021,186,36,9
2021,188,6,9
2021,191,6,9
2021,188,31,9
2021,191,31,9
2021,188,38,9
2021,191,38,9
2021,188,64,9
2021,191,64,9
2021,188,68,9
2021,191,68,9
2021,193,6,9
2021,193,17,9
2021,193,18,9
2021,193,31,9
2021,193,38,9
2021,193,64,9
2021,193,68,9
2021,195,6,9
2021,195,17,9
2021,195,18,9
2021,195,31,9
2021,195,38,9
2021,195,64,9
2021,195,68,9
2021,199,1,9
2021,199,14,9
2021,199,21,9
2021,199,49,9
2021,199,80,9
2021,199,81,9
2021,200,14,9
2021,200,21,9
2021,200,49,9
2021,200,80,9
2021,200,111,9
2021,201,6,9
2021,201,7,9
2021,201,24,9
2021,201,48,9
2021,201,55,9
2021,201,85,9
2021,201,113,9
2021,201,138,9
2021,201,256,9
2021,201,273,9
2021,204,1,9
2021,204,4,9
2021,204,6,9
2021,204,14,9
2021,204,21,9
2021,204,49,9
2021,204,32,9
2021,204,80,9
2021,204,81,9
2021,206,4,9
2021,206,6,9
2021,206,17,9
2021,206,32,9
2021,206,34,9
2021,206,35,9
2021,206,36,9
2021,206,52,9
2021,209,7,9
2021,209,14,9
2021,209,17,9
2021,209,18,9
2021,209,30,9
2021,209,63,9
2021,209,70,9
2021,209,96,9
2021,209,98,9
2021,211,6,9
2021,211,31,9
2021,211,38,9
2021,211,64,9
2021,211,68,9
2021,213,7,9
2021,213,30,9
2021,213,63,9
2021,213,70,9
2021,213,96,9
2021,213,98,9
2021,214,7,9
2021,214,14,9
2021,214,17,9
2021,214,18,9
2021,214,30,9
2021,214,63,9
2021,214,70,9
2021,214,96,9
2021,214,98,9
2021,216,7,9
2021,216,14,9
2021,216,17,9
2021,216,18,9
2021,216,30,9
2021,216,63,9
2021,216,70,9
2021,216,96,9
2021,216,98,9
2021,219,7,9
2021,230,7,9
2021,219,14,9
2021,230,14,9
2021,219,21,9
2021,230,21,9
2021,219,49,9
2021,230,49,9
2021,219,30,9
2021,230,30,9
2021,219,31,9
2021,230,31,9
2021,219,38,9
2021,230,38,9
2021,219,52,9
2021,230,52,9
2021,219,64,9
2021,230,64,9
2021,219,68,9
2021,230,68,9
2021,221,7,9
2021,221,14,9
2021,221,21,9
2021,221,49,9
2021,221,30,9
2021,221,31,9
2021,221,34,9
2021,221,35,9
2021,221,36,9
2021,221,38,9
2021,221,80,9
2021,221,81,9
2021,223,1,9
2021,223,4,9
2021,223,6,9
2021,223,7,9
2021,223,24,9
2021,223,32,9
2021,223,48,9
2021,223,55,9
2021,223,85,9
2021,223,111,9
2021,224,1,9
2021,224,4,9
2021,224,6,9
2021,224,7,9
2021,224,24,9
2021,224,32,9
2021,224,48,9
2021,224,55,9
2021,224,85,9
2021,224,113,9
2021,224,138,9
2021,225,10,9
2021,245,10,9
2021,225,11,9
2021,245,11,9
2021,225,12,9
2021,245,12,9
2021,225,28,9
2021,245,28,9
2021,225,30,9
2021,245,30,9
2021,225,31,9
2021,245,31,9
2021,225,34,9
2021,245,34,9
2021,225,35,9
2021,245,35,9
2021,225,36,9
2021,245,36,9
2021,225,38,9
2021,245,38,9
2021,225,46,9
2021,245,46,9
2021,225,78,9
2021,245,78,9
2021,225,108,9
2021,245,108,9
2021,225,113,9
2021,245,113,9
2021,226,7,9
2021,244,7,9
2021,226,24,9
2021,244,24,9
2021,226,30,9
2021,244,30,9
2021,226,31,9
2021,244,31,9
2021,226,34,9
2021,244,34,9
2021,226,35,9
2021,244,35,9
2021,226,36,9
2021,244,36,9
2021,226,38,9
2021,244,38,9
2021,226,48,9
2021,244,48,9
2021,226,55,9
2021,244,55,9
2021,226,85,9
2021,244,85,9
2021,226,111,9
2021,244,111,9
2021,228,7,9
2021,228,14,9
2021,228,21,9
2021,228,49,9
2021,228,30,9
2021,228,31,9
2021,228,38,9
2021,228,64,9
2021,228,68,9
2021,228,80,9
2021,228,81,9
2021,231,10,9
2021,231,11,9
2021,231,12,9
2021,231,21,9
2021,231,49,9
2021,231,24,9
2021,231,28,9
2021,231,41,9
2021,231,61,9
2021,231,48,9
2021,231,52,9
2021,231,63,9
2021,231,70,9
2021,231,96,9
2021,231,98,9
2021,233,10,9
2021,233,11,9
2021,233,12,9
2021,233,21,9
2021,233,49,9
2021,233,24,9
2021,233,28,9
2021,233,41,9
2021,233,61,9
2021,233,48,9
2021,233,52,9
2021,233,71,9
2021,233,100,9
2021,233,125,9
2021,236,10,9
2021,236,11,9
2021,236,12,9
2021,236,21,9
2021,236,49,9
2021,236,24,9
2021,236,28,9
2021,236,41,9
2021,236,61,9
2021,236,48,9
2021,236,52,9
2021,236,71,9
2021,236,100,9
2021,236,125,9
2021,236,126,9
2021,236,152,9
2021,236,153,9
2021,238,43,9
2021,239,43,9
2021,238,44,9
2021,239,44,9
2021,238,46,9
2021,239,46,9
2021,238,55,9
2021,239,55,9
2021,238,71,9
2021,239,71,9
2021,238,73,9
2021,239,73,9
2021,238,78,9
2021,239,78,9
2021,238,80,9
2021,239,80,9
2021,238,81,9
2021,239,81,9
2021,238,100,9
2021,239,100,9
2021,238,125,9
2021,239,125,9
2021,242,10,9
2021,242,11,9
2021,242,12,9
2021,242,24,9
2021,242,28,9
2021,242,41,9
2021,242,61,9
2021,242,48,9
2021,242,55,9
2021,242,63,9
2021,242,64,9
2021,242,68,9
2021,242,70,9
2021,242,80,9
2021,242,81,9
2021,246,41,9
2021,246,61,9
2021,246,43,9
2021,246,44,9
2021,246,63,9
2021,246,64,9
2021,246,68,9
2021,246,70,9
2021,246,76,9
2021,246,77,9
2021,246,108,9
2021,246,113,9
2021,247,10,9
2021,247,11,9
2021,247,12,9
2021,247,28,9
2021,247,41,9
2021,247,61,9
2021,247,46,9
2021,247,63,9
2021,247,64,9
2021,247,68,9
2021,247,70,9
2021,247,78,9
2021,247,85,9
2021,247,111,9
2021,251,10,9
2021,251,11,9
2021,251,12,9
2021,251,24,9
2021,251,28,9
2021,251,41,9
2021,251,61,9
2021,251,48,9
2021,251,55,9
2021,251,63,9
2021,251,70,9
2021,251,80,9
2021,251,81,9
2021,251,96,9
2021,251,98,9
2021,252,43,9
2021,252,44,9
2021,252,46,9
2021,252,55,9
2021,252,71,9
2021,252,73,9
2021,252,78,9
2021,252,80,9
2021,252,81,9
2021,252,100,9
2021,252,125,9
2021,254,43,9
2021,254,44,9
2021,254,46,9
2021,254,55,9
2021,254,73,9
2021,254,78,9
2021,254,80,9
2021,254,81,9
2021,254,101,9
2021,254,102,9
2021,254,123,9
2021,254,126,9
2021,254,152,9
2021,254,153,9
2021,255,43,9
2021,255,44,9
2021,255,46,9
2021,255,55,9
2021,255,73,9
2021,255,78,9
2021,255,80,9
2021,255,81,9
2021,255,101,9
2021,255,102,9
2021,255,123,9
2021,255,150,9
2021,255,177,9
2021,256,74,9
2021,256,75,9
2021,256,76,9
2021,256,77,9
2021,256,85,9
2021,256,103,9
2021,256,108,9
2021,256,111,9
2021,256,129,9
2021,256,130,9
2021,256,147,9
2021,256,155,9
2021,256,156,9
2021,256,178,9
2021,256,201,9
2021,258,74,9
2021,258,75,9
2021,258,76,9
2021,258,77,9
2021,258,85,9
2021,258,101,9
2021,258,102,9
2021,258,103,9
2021,258,108,9
2021,258,111,9
2021,258,123,9
2021,258,126,9
2021,258,152,9
2021,258,153,9
2021,261,43,9
2021,261,44,9
2021,261,46,9
2021,261,71,9
2021,261,73,9
2021,261,78,9
2021,261,85,9
2021,261,100,9
2021,261,111,9
2021,261,125,9
2021,262,43,9
2021,262,44,9
2021,262,46,9
2021,262,71,9
2021,262,73,9
2021,262,78,9
2021,262,85,9
2021,262,96,9
2021,262,98,9
2021,262,100,9
2021,262,111,9
2021,263,43,9
2021,263,44,9
2021,263,46,9
2021,263,71,9
2021,263,73,9
2021,263,78,9
2021,263,85,9
2021,263,96,9
2021,263,98,9
2021,263,100,9
2021,263,111,9
2021,266,43,9
2021,266,44,9
2021,266,71,9
2021,266,73,9
2021,266,76,9
2021,266,77,9
2021,266,96,9
2021,266,98,9
2021,266,100,9
2021,266,108,9
2021,266,113,9
2021,267,43,9
2021,267,44,9
2021,267,71,9
2021,267,73,9
2021,267,76,9
2021,267,77,9
2021,267,96,9
2021,267,98,9
2021,267,100,9
2021,267,108,9
2021,267,113,9
2021,269,74,9
2021,269,75,9
2021,269,76,9
2021,269,77,9
2021,269,101,9
2021,269,102,9
2021,269,103,9
2021,269,108,9
2021,269,113,9
2021,269,123,9
2021,269,125,9
2021,271,74,9
2021,271,75,9
2021,271,76,9
2021,271,77,9
2021,271,85,9
2021,271,103,9
2021,271,108,9
2021,271,111,9
2021,271,129,9
2021,271,150,9
2021,271,177,9
2021,273,106,9
2021,273,113,9
2021,273,116,9
2021,273,120,9
2021,273,130,9
2021,273,136,9
2021,273,145,9
2021,273,147,9
2021,273,155,9
2021,273,156,9
2021,273,178,9
2021,273,201,9
2021,274,74,9
2021,274,75,9
2021,274,76,9
2021,274,77,9
2021,274,101,9
2021,274,102,9
2021,274,103,9
2021,274,108,9
2021,274,113,9
2021,274,123,9
2021,274,125,9
2021,276,74,9
2021,276,75,9
2021,276,101,9
2021,276,102,9
2021,276,103,9
2021,276,106,9
2021,276,116,9
2021,276,123,9
2021,276,125,9
2021,276,136,9
2021,276,138,9
2021,276,142,9
2021,276,140,9
2021,276,163,9
2021,277,120,9
2021,277,129,9
2021,277,133,9
2021,277,134,9
2021,277,145,9
2021,277,150,9
2021,277,126,9
2021,277,152,9
2021,277,153,9
2021,277,162,9
2021,277,165,9
2021,277,167,9
2021,1,18,10
2021,1,138,10
2021,1,140,10
2021,1,163,10
2021,1,167,10
2021,1,183,10
2021,1,184,10
2021,1,186,10
2021,1,206,10
2021,1,221,10
2021,1,225,10
2021,1,245,10
2021,1,226,10
2021,1,244,10
2021,4,165,10
2021,4,188,10
2021,4,191,10
2021,4,193,10
2021,4,195,10
2021,4,211,10
2021,4,219,10
2021,4,230,10
2021,4,221,10
2021,4,225,10
2021,4,245,10
2021,4,226,10
2021,4,244,10
2021,4,228,10
2021,6,209,10
2021,6,213,10
2021,6,214,10
2021,6,216,10
2021,6,219,10
2021,6,230,10
2021,6,221,10
2021,6,225,10
2021,6,245,10
2021,6,226,10
2021,6,244,10
2021,6,228,10
2021,7,225,10
2021,7,245,10
2021,7,231,10
2021,7,233,10
2021,7,236,10
2021,7,242,10
2021,7,247,10
2021,7,251,10
2021,10,238,10
2021,10,239,10
2021,10,246,10
2021,10,252,10
2021,10,254,10
2021,10,255,10
2021,10,261,10
2021,10,262,10
2021,10,263,10
2021,10,266,10
2021,10,267,10
2021,11,238,10
2021,12,238,10
2021,11,239,10
2021,12,239,10
2021,11,246,10
2021,12,246,10
2021,11,252,10
2021,12,252,10
2021,11,254,10
2021,12,254,10
2021,11,255,10
2021,12,255,10
2021,11,261,10
2021,12,261,10
2021,11,262,10
2021,12,262,10
2021,11,263,10
2021,12,263,10
2021,11,266,10
2021,12,266,10
2021,11,267,10
2021,12,267,10
2021,14,201,10
2021,14,223,10
2021,14,224,10
2021,14,226,10
2021,14,244,10
2021,14,231,10
2021,14,233,10
2021,14,236,10
2021,14,242,10
2021,14,251,10
2021,17,35,10
2021,17,36,10
2021,17,98,10
2021,17,178,10
2021,17,199,10
2021,17,200,10
2021,17,204,10
2021,17,219,10
2021,17,230,10
2021,17,221,10
2021,17,228,10
2021,17,231,10
2021,17,233,10
2021,17,236,10
2021,18,1,10
2021,18,34,10
2021,18,68,10
2021,18,96,10
2021,18,125,10
2021,18,126,10
2021,18,152,10
2021,18,153,10
2021,18,155,10
2021,18,177,10
2021,18,180,10
2021,18,181,10
2021,18,206,10
2021,18,219,10
2021,18,230,10
2021,18,231,10
2021,18,233,10
2021,18,236,10
2021,21,201,10
2021,49,201,10
2021,21,223,10
2021,49,223,10
2021,21,224,10
2021,49,224,10
2021,21,226,10
2021,49,226,10
2021,21,244,10
2021,49,244,10
2021,21,238,10
2021,49,238,10
2021,21,239,10
2021,49,239,10
2021,21,242,10
2021,49,242,10
2021,21,251,10
2021,49,251,10
2021,21,252,10
2021,49,252,10
2021,21,254,10
2021,49,254,10
2021,21,255,10
2021,49,255,10
2021,24,225,10
2021,24,245,10
2021,24,238,10
2021,24,239,10
2021,24,247,10
2021,24,252,10
2021,24,254,10
2021,24,255,10
2021,24,261,10
2021,24,262,10
2021,24,263,10
2021,28,238,10
2021,28,239,10
2021,28,246,10
2021,28,252,10
2021,28,254,10
2021,28,255,10
2021,28,261,10
2021,28,262,10
2021,28,263,10
2021,28,266,10
2021,28,267,10
2021,30,231,10
2021,30,233,10
2021,30,236,10
2021,30,242,10
2021,30,246,10
2021,30,247,10
2021,30,251,10
2021,31,209,10
2021,31,213,10
2021,31,214,10
2021,31,216,10
2021,31,231,10
2021,31,242,10
2021,31,246,10
2021,31,247,10
2021,31,251,10
2021,32,165,10
2021,32,188,10
2021,32,191,10
2021,32,193,10
2021,32,195,10
2021,32,211,10
2021,32,219,10
2021,32,230,10
2021,32,221,10
2021,32,225,10
2021,32,245,10
2021,32,226,10
2021,32,244,10
2021,32,228,10
2021,34,18,10
2021,34,165,10
2021,34,188,10
2021,34,191,10
2021,34,193,10
2021,34,195,10
2021,34,211,10
2021,34,219,10
2021,34,230,10
2021,34,228,10
2021,34,242,10
2021,34,246,10
2021,34,247,10
2021,35,17,10
2021,36,17,10
2021,35,52,10
2021,36,52,10
2021,35,81,10
2021,36,81,10
2021,35,111,10
2021,36,111,10
2021,35,113,10
2021,36,113,10
2021,35,138,10
2021,36,138,10
2021,35,140,10
2021,36,140,10
2021,35,163,10
2021,36,163,10
2021,35,167,10
2021,36,167,10
2021,35,188,10
2021,36,188,10
2021,35,191,10
2021,36,191,10
2021,35,193,10
2021,36,193,10
2021,35,195,10
2021,36,195,10
2021,35,211,10
2021,36,211,10
2021,35,219,10
2021,36,219,10
2021,35,230,10
2021,36,230,10
2021,35,228,10
2021,36,228,10
2021,35,242,10
2021,36,242,10
2021,35,246,10
2021,36,246,10
2021,35,247,10
2021,36,247,10
2021,38,209,10
2021,38,213,10
2021,38,214,10
2021,38,216,10
2021,38,231,10
2021,38,242,10
2021,38,246,10
2021,38,247,10
2021,38,251,10
2021,41,238,10
2021,61,238,10
2021,41,239,10
2021,61,239,10
2021,41,252,10
2021,61,252,10
2021,41,254,10
2021,61,254,10
2021,41,255,10
2021,61,255,10
2021,41,261,10
2021,61,261,10
2021,41,262,10
2021,61,262,10
2021,41,263,10
2021,61,263,10
2021,41,266,10
2021,61,266,10
2021,41,267,10
2021,61,267,10
2021,43,256,10
2021,43,258,10
2021,43,269,10
2021,43,271,10
2021,43,274,10
2021,43,276,10
2021,44,256,10
2021,44,258,10
2021,44,269,10
2021,44,271,10
2021,44,274,10
2021,44,276,10
2021,46,246,10
2021,46,256,10
2021,46,258,10
2021,46,266,10
2021,46,267,10
2021,46,269,10
2021,46,271,10
2021,46,274,10
2021,48,225,10
2021,48,245,10
2021,48,238,10
2021,48,239,10
2021,48,247,10
2021,48,252,10
2021,48,254,10
2021,48,255,10
2021,48,261,10
2021,48,262,10
2021,48,263,10
2021,52,35,10
2021,52,36,10
2021,52,98,10
2021,52,178,10
2021,52,199,10
2021,52,200,10
2021,52,204,10
2021,52,221,10
2021,52,228,10
2021,52,238,10
2021,52,239,10
2021,52,242,10
2021,52,251,10
2021,52,252,10
2021,52,254,10
2021,52,255,10
2021,55,225,10
2021,55,245,10
2021,55,247,10
2021,55,256,10
2021,55,258,10
2021,55,261,10
2021,55,262,10
2021,55,263,10
2021,55,271,10
2021,63,233,10
2021,63,236,10
2021,63,238,10
2021,63,239,10
2021,63,252,10
2021,63,261,10
2021,63,262,10
2021,63,263,10
2021,63,266,10
2021,63,267,10
2021,64,209,10
2021,64,213,10
2021,64,214,10
2021,64,216,10
2021,64,231,10
2021,64,251,10
2021,64,262,10
2021,64,263,10
2021,64,266,10
2021,64,267,10
2021,68,18,10
2021,68,165,10
2021,68,209,10
2021,68,213,10
2021,68,214,10
2021,68,216,10
2021,68,231,10
2021,68,251,10
2021,68,262,10
2021,68,263,10
2021,68,266,10
2021,68,267,10
2021,70,233,10
2021,70,236,10
2021,70,238,10
2021,70,239,10
2021,70,252,10
2021,70,261,10
2021,70,262,10
2021,70,263,10
2021,70,266,10
2021,70,267,10
2021,71,254,10
2021,71,255,10
2021,71,258,10
2021,71,269,10
2021,71,274,10
2021,71,276,10
2021,73,256,10
2021,73,258,10
2021,73,269,10
2021,73,271,10
2021,73,274,10
2021,73,276,10
2021,74,273,10
2021,75,273,10
2021,74,277,10
2021,75,277,10
2021,76,273,10
2021,76,276,10
2021,77,273,10
2021,77,276,10
2021,78,246,10
2021,78,256,10
2021,78,258,10
2021,78,266,10
2021,78,267,10
2021,78,269,10
2021,78,271,10
2021,78,274,10
2021,80,201,10
2021,80,223,10
2021,80,224,10
2021,80,226,10
2021,80,244,10
2021,80,247,10
2021,80,256,10
2021,80,258,10
2021,80,261,10
2021,80,262,10
2021,80,263,10
2021,80,271,10
2021,81,35,10
2021,81,36,10
2021,81,98,10
2021,81,178,10
2021,81,200,10
2021,81,223,10
2021,81,226,10
2021,81,244,10
2021,81,247,10
2021,81,256,10
2021,81,258,10
2021,81,261,10
2021,81,262,10
2021,81,263,10
2021,81,271,10
2021,85,225,10
2021,85,245,10
2021,85,246,10
